1994.06.28,00:00,154.820,155.720,154.780,155.380,1321
1994.06.29,00:00,154.050,154.640,152.460,152.660,2971
1994.06.30,00:00,152.700,153.070,151.850,152.260,2001
1994.07.01,00:00,151.630,153.170,151.260,151.680,3771
1994.07.04,00:00,151.330,152.830,151.300,152.240,2151
1994.07.05,00:00,153.040,153.440,152.050,152.600,2341
1994.07.06,00:00,151.870,152.940,151.150,152.940,2511
1994.07.07,00:00,152.900,153.180,151.820,152.310,2131
1994.07.08,00:00,151.880,152.740,151.210,151.650,2831
1994.07.11,00:00,152.920,153.410,152.070,153.120,2481
1994.07.12,00:00,152.990,153.250,151.910,152.690,2381
1994.07.13,00:00,152.700,153.970,152.530,153.770,1811
1994.07.14,00:00,153.470,154.060,153.170,153.380,1691
1994.07.15,00:00,153.280,153.730,152.160,153.150,3011
1994.07.18,00:00,153.370,154.110,152.660,153.930,2341
1994.07.19,00:00,153.560,154.990,153.230,153.560,3521
1994.07.20,00:00,153.400,154.170,152.360,153.030,3251
1994.07.21,00:00,152.680,153.100,151.290,151.750,2691
1994.07.22,00:00,151.110,151.530,150.440,151.020,2091
1994.07.25,00:00,151.030,151.880,150.740,151.600,1711
1994.07.26,00:00,151.060,151.330,148.990,149.520,3141
1994.07.27,00:00,149.490,151.190,149.340,151.120,2071
1994.07.28,00:00,150.770,154.230,150.660,153.100,4811
1994.07.29,00:00,152.470,154.730,152.300,154.450,2881
1994.08.01,00:00,152.640,153.540,151.690,152.430,3491
1994.08.02,00:00,152.960,154.850,152.880,154.460,2441
1994.08.03,00:00,153.970,155.220,153.760,154.990,1901
1994.08.04,00:00,154.430,154.810,153.630,154.560,2231
1994.08.05,00:00,154.010,156.490,153.860,156.490,2781
1994.08.08,00:00,155.030,156.690,155.030,156.670,1681
1994.08.09,00:00,155.950,156.340,155.220,155.830,2121
1994.08.10,00:00,155.760,156.450,155.380,156.010,1891
1994.08.11,00:00,155.500,156.110,154.420,156.010,2871
1994.08.12,00:00,155.090,155.360,153.870,155.220,2851
1994.08.15,00:00,154.820,155.240,154.200,154.570,1831
1994.08.16,00:00,154.040,155.330,153.850,154.840,2161
1994.08.17,00:00,154.950,155.220,154.000,154.500,1991
1994.08.18,00:00,153.940,154.520,152.400,153.040,3341
1994.08.19,00:00,152.260,152.950,151.870,152.820,1601
1994.08.22,00:00,152.690,152.820,151.250,152.360,2811
1994.08.23,00:00,152.050,153.460,151.920,152.940,2191
1994.08.24,00:00,153.020,153.550,152.600,153.550,1371
1994.08.25,00:00,153.570,155.420,153.570,155.160,2111
1994.08.26,00:00,154.910,155.350,153.700,153.870,2261
1994.08.29,00:00,153.540,154.090,153.000,153.980,1741
1994.08.30,00:00,152.990,153.640,152.500,152.890,2181
1994.08.31,00:00,152.610,154.370,152.610,153.880,2251
1994.09.01,00:00,153.380,154.500,153.080,154.230,1991
1994.09.02,00:00,153.980,154.590,153.150,153.660,2561
1994.09.05,00:00,153.260,154.050,152.760,153.500,2341
1994.09.06,00:00,152.490,153.500,152.240,153.500,1511
1994.09.07,00:00,153.550,154.100,152.760,153.720,2511
1994.09.08,00:00,153.410,154.080,153.220,153.770,1361
1994.09.09,00:00,153.790,154.350,153.210,154.300,1771
1994.09.12,00:00,153.510,155.750,153.200,155.500,3111
1994.09.13,00:00,155.290,155.770,154.190,154.590,2461
1994.09.14,00:00,154.280,155.550,153.970,155.160,2281
1994.09.15,00:00,155.260,155.670,154.970,155.490,1171
1994.09.16,00:00,155.070,156.920,154.890,156.050,3081
1994.09.19,00:00,155.930,156.410,154.320,154.840,3091
1994.09.20,00:00,153.860,155.180,153.670,153.940,2941
1994.09.21,00:00,154.360,154.780,153.910,154.250,1631
1994.09.22,00:00,154.260,155.070,154.150,154.560,1541
1994.09.23,00:00,154.050,154.780,153.640,154.520,1811
1994.09.26,00:00,154.220,155.600,153.640,155.420,2721
1994.09.27,00:00,155.040,155.550,154.420,155.020,2241
1994.09.28,00:00,154.970,156.380,154.820,155.930,2161
1994.09.29,00:00,155.450,156.020,154.960,156.020,1551
1994.09.30,00:00,155.560,156.320,155.130,155.910,2031
1994.10.03,00:00,156.160,157.950,156.160,157.140,2601
1994.10.04,00:00,156.840,157.940,156.810,157.640,1461
1994.10.05,00:00,157.380,158.320,157.380,157.890,1371
1994.10.06,00:00,157.850,158.950,157.780,158.600,1591
1994.10.07,00:00,158.920,159.890,158.680,159.640,1701
1994.10.10,00:00,159.220,159.770,158.910,159.390,1551
1994.10.11,00:00,159.230,159.600,158.280,158.560,1971
1994.10.12,00:00,158.300,158.440,157.560,158.010,1471
1994.10.13,00:00,158.030,158.690,157.450,158.040,2471
1994.10.14,00:00,157.370,157.700,156.020,156.710,2701
1994.10.17,00:00,157.360,157.730,156.990,157.260,1381
1994.10.18,00:00,157.630,158.250,157.390,157.720,1631
1994.10.19,00:00,157.540,158.220,156.760,157.650,2811
1994.10.20,00:00,158.060,158.660,157.260,158.210,2651
1994.10.21,00:00,157.670,158.470,157.540,158.290,1241
1994.10.24,00:00,158.530,158.750,158.010,158.430,1381
1994.10.25,00:00,158.150,159.160,157.990,158.560,1931
1994.10.26,00:00,158.510,159.020,158.080,158.900,1491
1994.10.27,00:00,158.540,159.180,158.080,158.710,2031
1994.10.28,00:00,158.540,158.960,157.560,157.930,2191
1994.10.31,00:00,158.070,158.890,157.630,158.570,2021
1994.11.01,00:00,158.520,158.760,157.670,157.900,1561
1994.11.02,00:00,157.580,158.960,157.310,158.410,2471
1994.11.03,00:00,158.040,158.870,157.880,158.440,1581
1994.11.04,00:00,157.900,158.430,156.950,157.420,2481
1994.11.07,00:00,157.000,157.450,156.860,157.280,901
1994.11.08,00:00,157.040,157.400,156.570,157.330,1371
1994.11.09,00:00,157.400,157.750,156.660,157.120,1901
1994.11.10,00:00,156.830,157.320,156.200,156.690,2101
1994.11.11,00:00,156.430,156.780,155.800,156.080,1611
